,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,000.00","7,450.00","7,000.00",Rs./Quintal,51.00,Metric Tonnes,02-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,250.00","8,035.00","7,375.00",Rs./Quintal,9.00,Metric Tonnes,02-02-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,300.00","7,650.00","7,100.00",Rs./Quintal,25.90,Metric Tonnes,01-01-2026
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,305.00","6,500.00","6,405.00",Rs./Quintal,105.00,Metric Tonnes,27-01-2026
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,250.00","6,745.00","6,497.00",Rs./Quintal,33.75,Metric Tonnes,26-12-2025
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,350.00","7,505.00","6,930.00",Rs./Quintal,21.00,Metric Tonnes,25-12-2025
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,350.00","7,520.00","6,935.00",Rs./Quintal,80.00,Metric Tonnes,23-12-2025
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,425.00","6,590.00","6,505.00",Rs./Quintal,97.50,Metric Tonnes,19-01-2026
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,500.00","7,455.00","6,980.00",Rs./Quintal,22.00,Metric Tonnes,10-12-2025
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,500.00","7,500.00","7,125.00",Rs./Quintal,192.00,Metric Tonnes,08-12-2025
Gujarat,Patan,Harij APMC,Oil Seeds,Cotton Seed,Other,Local,"6,490.00","6,670.00","6,540.00",Rs./Quintal,47.25,Metric Tonnes,03-01-2026
Gujarat,Sabarkantha,Talod APMC,Oil Seeds,Cotton Seed,Other,FAQ,"6,200.00","6,325.00","6,262.00",Rs./Quintal,0.18,Metric Tonnes,27-01-2026
Gujarat,Surat,Nizar(Kukarmuda) APMC,Oil Seeds,Cotton Seed,Cotton Seed,Local,"6,600.00","6,885.00","6,725.00",Rs./Quintal,1.03,Metric Tonnes,21-11-2025
Gujarat,Surat,Nizar(Kukarmuda) APMC,Oil Seeds,Cotton Seed,Cotton Seed,Local,"6,845.00","7,050.00","6,910.00",Rs./Quintal,2.03,Metric Tonnes,04-12-2025

