,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,505.00","4,410.00","4,275.00",Rs./Quintal,0.66,Metric Tonnes,26-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Non-FAQ,"3,500.00","4,355.00","4,310.00",Rs./Quintal,0.75,Metric Tonnes,25-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,305.00","4,355.00","4,355.00",Rs./Quintal,0.52,Metric Tonnes,24-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Local,"4,090.00","4,150.00","4,150.00",Rs./Quintal,0.34,Metric Tonnes,24-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,125.00","4,240.00","4,200.00",Rs./Quintal,0.72,Metric Tonnes,23-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,025.00","4,875.00","4,755.00",Rs./Quintal,0.67,Metric Tonnes,23-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,505.00","4,450.00","4,400.00",Rs./Quintal,0.83,Metric Tonnes,21-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,255.00","4,900.00","4,475.00",Rs./Quintal,0.68,Metric Tonnes,21-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,170.00","4,175.00","4,175.00",Rs./Quintal,0.51,Metric Tonnes,20-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,800.00","4,500.00","4,425.00",Rs./Quintal,1.13,Metric Tonnes,20-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Local,"4,930.00","4,930.00","4,930.00",Rs./Quintal,0.09,Metric Tonnes,20-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,500.00","4,500.00","4,420.00",Rs./Quintal,0.89,Metric Tonnes,19-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,655.00","4,930.00","4,930.00",Rs./Quintal,0.19,Metric Tonnes,19-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,500.00","4,160.00","3,960.00",Rs./Quintal,0.80,Metric Tonnes,18-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,730.00","4,165.00","3,750.00",Rs./Quintal,0.49,Metric Tonnes,17-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,860.00","4,375.00","4,350.00",Rs./Quintal,2.48,Metric Tonnes,17-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,500.00","4,500.00","4,500.00",Rs./Quintal,0.08,Metric Tonnes,17-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,555.00","4,005.00","3,930.00",Rs./Quintal,0.66,Metric Tonnes,16-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,750.00","4,750.00","4,750.00",Rs./Quintal,0.04,Metric Tonnes,16-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,875.00","4,875.00","4,875.00",Rs./Quintal,0.84,Metric Tonnes,15-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Non-FAQ,"4,125.00","4,450.00","4,400.00",Rs./Quintal,0.37,Metric Tonnes,14-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,055.00","4,110.00","4,110.00",Rs./Quintal,0.83,Metric Tonnes,13-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Non-FAQ,"4,025.00","4,600.00","4,475.00",Rs./Quintal,1.07,Metric Tonnes,13-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,625.00","4,230.00","4,110.00",Rs./Quintal,3.81,Metric Tonnes,12-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,445.00","4,560.00","4,500.00",Rs./Quintal,0.41,Metric Tonnes,12-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,005.00","4,750.00","4,400.00",Rs./Quintal,0.25,Metric Tonnes,12-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,625.00","4,170.00","4,025.00",Rs./Quintal,1.02,Metric Tonnes,11-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,925.00","4,225.00","4,225.00",Rs./Quintal,1.12,Metric Tonnes,10-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Non-FAQ,"4,055.00","4,200.00","4,130.00",Rs./Quintal,0.82,Metric Tonnes,10-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,935.00","4,130.00","4,125.00",Rs./Quintal,0.20,Metric Tonnes,09-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,0.12,Metric Tonnes,09-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,125.00","4,180.00","4,150.00",Rs./Quintal,0.63,Metric Tonnes,08-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,000.00","4,500.00","4,405.00",Rs./Quintal,0.74,Metric Tonnes,08-01-2026
