,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"6,000.00","7,650.00","6,900.00",Rs./Quintal,3.60,Metric Tonnes,11-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","6,000.00",Rs./Quintal,5.40,Metric Tonnes,10-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),FAQ,"5,000.00","7,000.00","6,000.00",Rs./Quintal,4.50,Metric Tonnes,10-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,0.09,Metric Tonnes,10-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,000.00","6,000.00",Rs./Quintal,2.70,Metric Tonnes,09-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","6,000.00",Rs./Quintal,1.20,Metric Tonnes,09-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,700.00","7,200.00","6,200.00",Rs./Quintal,1.40,Metric Tonnes,08-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","7,000.00","6,000.00",Rs./Quintal,4.50,Metric Tonnes,08-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","7,500.00","6,250.00",Rs./Quintal,2.50,Metric Tonnes,08-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),FAQ,"4,500.00","7,450.00","6,500.00",Rs./Quintal,1.80,Metric Tonnes,07-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,0.18,Metric Tonnes,07-02-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,000.00","7,000.00","5,500.00",Rs./Quintal,1.40,Metric Tonnes,07-01-2026
