,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,675.00","7,275.00","6,475.00",Rs./Quintal,14.00,Metric Tonnes,12-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,900.00","7,300.00","6,750.00",Rs./Quintal,18.00,Metric Tonnes,12-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,745.00","7,725.00","7,235.00",Rs./Quintal,8.00,Metric Tonnes,12-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,385.00","7,500.00","6,440.00",Rs./Quintal,10.00,Metric Tonnes,11-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,840.00","6,840.00","6,840.00",Rs./Quintal,28.00,Metric Tonnes,11-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,625.00","7,505.00","6,565.00",Rs./Quintal,7.00,Metric Tonnes,10-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,450.00","6,450.00","6,450.00",Rs./Quintal,22.00,Metric Tonnes,10-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,150.00","7,905.00","7,030.00",Rs./Quintal,8.00,Metric Tonnes,10-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,965.00","7,450.00","6,710.00",Rs./Quintal,8.00,Metric Tonnes,09-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,295.00","7,880.00","7,090.00",Rs./Quintal,10.00,Metric Tonnes,09-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,390.00","7,215.00","6,305.00",Rs./Quintal,6.00,Metric Tonnes,08-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,625.00","6,625.00","6,625.00",Rs./Quintal,15.00,Metric Tonnes,08-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,250.00","7,800.00","7,025.00",Rs./Quintal,11.00,Metric Tonnes,08-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,500.00","7,750.00","6,625.00",Rs./Quintal,15.00,Metric Tonnes,07-02-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,275.00","7,785.00","7,030.00",Rs./Quintal,9.00,Metric Tonnes,07-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,400.00","7,370.00","6,385.00",Rs./Quintal,6.00,Metric Tonnes,06-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,505.00","7,815.00","6,660.00",Rs./Quintal,12.00,Metric Tonnes,06-02-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,255.00","7,650.00","6,950.00",Rs./Quintal,12.00,Metric Tonnes,06-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,310.00","7,250.00","6,280.00",Rs./Quintal,5.00,Metric Tonnes,05-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,000.00","7,655.00","6,330.00",Rs./Quintal,17.00,Metric Tonnes,05-02-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,085.00","7,700.00","6,890.00",Rs./Quintal,10.00,Metric Tonnes,05-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,305.00","7,285.00","6,295.00",Rs./Quintal,6.00,Metric Tonnes,04-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,000.00","7,745.00","6,870.00",Rs./Quintal,16.00,Metric Tonnes,04-02-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,750.00","7,300.00","6,525.00",Rs./Quintal,8.00,Metric Tonnes,03-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,880.00","7,870.00","6,875.00",Rs./Quintal,8.00,Metric Tonnes,03-02-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,355.00","7,490.00","6,920.00",Rs./Quintal,8.00,Metric Tonnes,03-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,500.00","7,330.00","6,720.00",Rs./Quintal,20.00,Metric Tonnes,02-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,025.00","7,795.00","6,410.00",Rs./Quintal,15.00,Metric Tonnes,02-02-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,055.00","7,650.00","6,850.00",Rs./Quintal,14.00,Metric Tonnes,02-01-2026
